,CID,Name,Party,Cycle,Industry,Industry Code,Total,PACs,Individuals,Origin,Last Updated,Source,industrypercent,candtotal
131,N00007089,Joe Baca,D,2012,Real Estate,F10,93290,18000,75290,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.215147252139,433610
132,N00007089,Joe Baca,D,2012,Casinos/Gambling,N07,57600,0,57600,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.1328382648,433610
133,N00007089,Joe Baca,D,2012,Public Sector Unions,P04,40600,40600,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0936325269251,433610
134,N00007089,Joe Baca,D,2012,Leadership PACs,Q03,40500,40500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0934019049376,433610
135,N00007089,Joe Baca,D,2012,Lobbyists,K02,39100,1000,38100,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0901731971126,433610
136,N00007089,Joe Baca,D,2012,TV/Movies/Music,B02,34500,31000,3500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0795645856876,433610
137,N00007089,Joe Baca,D,2012,Industrial Unions,P02,34000,34000,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0784114757501,433610
138,N00007089,Joe Baca,D,2012,Finance/Credit Companies,F06,33400,25500,7900,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0770277438251,433610
139,N00007089,Joe Baca,D,2012,Lawyers/Law Firms,K01,32870,18250,14620,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0758054472913,433610
140,N00007089,Joe Baca,D,2012,Commercial Banks,F03,27750,23000,4750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00007089&cycle=2012,0.0639976015313,433610
141,N00027493,Michele Bachmann,R,2012,Retired,W06,920758,0,920758,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.455724232687,2020428
142,N00027493,Michele Bachmann,R,2012,Republican/Conservative,Q01,580681,55350,525331,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.287404945883,2020428
143,N00027493,Michele Bachmann,R,2012,Health Professionals,H01,94919,1500,93419,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0469796498564,2020428
144,N00027493,Michele Bachmann,R,2012,Misc Finance,F13,79050,2000,77050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0391253734357,2020428
145,N00027493,Michele Bachmann,R,2012,Real Estate,F10,78912,10010,68902,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.039057071076,2020428
146,N00027493,Michele Bachmann,R,2012,Securities & Investment,F07,55875,0,55875,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0276550315082,2020428
147,N00027493,Michele Bachmann,R,2012,Oil & Gas,E01,54473,17500,36973,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0269611191292,2020428
148,N00027493,Michele Bachmann,R,2012,General Contractors,C01,54250,0,54250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0268507464755,2020428
149,N00027493,Michele Bachmann,R,2012,Misc Business,N12,52602,0,52602,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0260350777162,2020428
150,N00027493,Michele Bachmann,R,2012,Abortion Policy/Anti-Abortion,Q14,48908,23166,25742,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00027493&cycle=2012,0.0242067522327,2020428
151,N00008091,Spencer Bachus,R,2012,Securities & Investment,F07,286677,198500,88177,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.18102146732,1583663
152,N00008091,Spencer Bachus,R,2012,Commercial Banks,F03,284400,175500,108900,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.179583661423,1583663
153,N00008091,Spencer Bachus,R,2012,Insurance,F09,263210,217500,45710,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.166203289462,1583663
154,N00008091,Spencer Bachus,R,2012,Real Estate,F10,209200,87500,121700,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.132098811426,1583663
155,N00008091,Spencer Bachus,R,2012,Lawyers/Law Firms,K01,120688,83304,37384,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.0762081326646,1583663
156,N00008091,Spencer Bachus,R,2012,Finance/Credit Companies,F06,117938,85000,32938,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.0744716521129,1583663
157,N00008091,Spencer Bachus,R,2012,Misc Finance,F13,92500,50000,42500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.0584088912856,1583663
158,N00008091,Spencer Bachus,R,2012,Leadership PACs,Q03,81000,81000,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.051147245342,1583663
159,N00008091,Spencer Bachus,R,2012,Accountants,F11,65250,52000,13250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.0412019476366,1583663
160,N00008091,Spencer Bachus,R,2012,Lobbyists,K02,62800,0,62800,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00008091&cycle=2012,0.0396549013269,1583663
161,N00004367,Tammy Baldwin,D,2012,Women's Issues,Q08,915482,36972,878510,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.21682361721,4222243
162,N00004367,Tammy Baldwin,D,2012,Retired,W06,791756,0,791756,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.187520235098,4222243
163,N00004367,Tammy Baldwin,D,2012,Lawyers/Law Firms,K01,597674,18250,579424,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.141553671828,4222243
164,N00004367,Tammy Baldwin,D,2012,Democratic/Liberal,Q02,555792,173765,382027,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.131634299589,4222243
165,N00004367,Tammy Baldwin,D,2012,Leadership PACs,Q03,309430,300680,8750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.0732856919888,4222243
166,N00004367,Tammy Baldwin,D,2012,Education,W04,298298,0,298298,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.0706491786475,4222243
167,N00004367,Tammy Baldwin,D,2012,Human Rights,Q09,215539,29993,185546,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.0510484593142,4222243
168,N00004367,Tammy Baldwin,D,2012,Health Professionals,H01,202654,40750,161904,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.0479967638054,4222243
169,N00004367,Tammy Baldwin,D,2012,Pro-Israel,Q05,172380,24715,147665,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.0408266411952,4222243
170,N00004367,Tammy Baldwin,D,2012,Business Services,N05,163238,0,163238,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004367&cycle=2012,0.038661441324,4222243
171,N00033981,Ron Barber,D,2012,Retired,W06,295773,0,295773,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.257331305584,1149386
172,N00033981,Ron Barber,D,2012,Leadership PACs,Q03,162500,162500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.141379832363,1149386
173,N00033981,Ron Barber,D,2012,Public Sector Unions,P04,130750,129500,1250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.113756388193,1149386
174,N00033981,Ron Barber,D,2012,Building Trade Unions,P01,98500,98500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.0856979291552,1149386
175,N00033981,Ron Barber,D,2012,Lawyers/Law Firms,K01,93250,24000,69250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.0811302730327,1149386
176,N00033981,Ron Barber,D,2012,Democratic/Liberal,Q02,88402,28000,60402,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.0769123688648,1149386
177,N00033981,Ron Barber,D,2012,Health Professionals,H01,87350,65000,22350,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.0759970975808,1149386
178,N00033981,Ron Barber,D,2012,Candidate Committees,Q16,71496,71496,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.0622036461206,1149386
179,N00033981,Ron Barber,D,2012,Education,W04,60865,0,60865,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.05295435998,1149386
180,N00033981,Ron Barber,D,2012,Real Estate,F10,60500,24000,36500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00033981&cycle=2012,0.0526367991258,1149386
181,N00025495,Lou Barletta,R,2012,Leadership PACs,Q03,90187,90187,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.218584810771,412595
182,N00025495,Lou Barletta,R,2012,Railroads,M04,50390,36265,14125,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.122129448975,412595
183,N00025495,Lou Barletta,R,2012,Retired,W06,40950,0,40950,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.099249869727,412595
184,N00025495,Lou Barletta,R,2012,Health Professionals,H01,40250,16000,24250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0975532907573,412595
185,N00025495,Lou Barletta,R,2012,Oil & Gas,E01,35550,32500,3050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0861619748179,412595
186,N00025495,Lou Barletta,R,2012,Insurance,F09,34550,29500,5050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0837382905755,412595
187,N00025495,Lou Barletta,R,2012,Air Transport,M01,31499,31499,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0763436299519,412595
188,N00025495,Lou Barletta,R,2012,General Contractors,C01,30850,17000,13850,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0747706588786,412595
189,N00025495,Lou Barletta,R,2012,Construction Services,C04,29425,17000,12425,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0713169088331,412595
190,N00025495,Lou Barletta,R,2012,Securities & Investment,F07,28944,9000,19944,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00025495&cycle=2012,0.0701511167125,412595
191,N00006236,John A. Barrasso,R,2012,Health Professionals,H01,856593,329450,527143,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.241151489473,3552095
192,N00006236,John A. Barrasso,R,2012,Oil & Gas,E01,521616,336900,184716,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.146847423844,3552095
193,N00006236,John A. Barrasso,R,2012,Leadership PACs,Q03,455728,455228,500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.128298370398,3552095
194,N00006236,John A. Barrasso,R,2012,Pharmaceuticals/Health Products,H04,282439,222089,60350,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0795133576101,3552095
195,N00006236,John A. Barrasso,R,2012,Electric Utilities,E08,277050,263000,14050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0779962247631,3552095
196,N00006236,John A. Barrasso,R,2012,Lobbyists,K02,272398,6625,265773,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0766865751057,3552095
197,N00006236,John A. Barrasso,R,2012,Securities & Investment,F07,271931,73571,198360,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0765551033967,3552095
198,N00006236,John A. Barrasso,R,2012,Mining,E04,224781,99000,125781,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0632812467009,3552095
199,N00006236,John A. Barrasso,R,2012,Insurance,F09,212625,173875,38750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0598590409322,3552095
200,N00006236,John A. Barrasso,R,2012,Retired,W06,176934,0,176934,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00006236&cycle=2012,0.0498111677756,3552095
201,N00026080,John Barrow,D,2012,Lawyers/Law Firms,K01,419035,51755,367280,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.309295661956,1354804
202,N00026080,John Barrow,D,2012,Health Professionals,H01,176050,148500,27550,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.129944995734,1354804
203,N00026080,John Barrow,D,2012,Leadership PACs,Q03,137000,136500,500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.101121638259,1354804
204,N00026080,John Barrow,D,2012,Oil & Gas,E01,106900,97400,9500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.078904402408,1354804
205,N00026080,John Barrow,D,2012,Insurance,F09,95750,89500,6250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.0706744296592,1354804
206,N00026080,John Barrow,D,2012,Electric Utilities,E08,95729,80750,14979,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.0706589292621,1354804
207,N00026080,John Barrow,D,2012,Pharmaceuticals/Health Products,H04,92000,91000,1000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026080&cycle=2012,0.0679065016047,1354804
